page	claim	claim_label	tags	origin_domain	origin_url	date_check	author  origin_body	date_fake
https://www.truthorfiction.com/goliath-spider/	Puppysized Goliath Spider Found in South America	Truth!				2015/03/17	"Puppy-sized Goliath Spider Found in South America

Forget the spider dog prank, this is an actual spider the size of a puppy! The South American Goliath birdeater may be the worst thing that exists: a spider so big you’d probably just want to hand it your wallet and run if you ever crossed paths with it. Sure, the notion of a spider crawling up under your skin is pretty freaky, but it turns out that spiders don’t really do that. What some spiders actually do, though, is grow to the size of dinner plates and run around hissing and biting things.
 
"	
https://www.truthorfiction.com/will-smith-death-hoax/	Will Smith was Injured Filming Hancock 2 and Died During Surgery	Fiction!				2015/03/17	"Will Smith Dead!

Hollywood Press: Will Smith has just been pronounced dead after undergoing an immediate spinal surgery caused by an accident while filming Hancock 2 (2014). The negligence of the doctor with medication overdose was blamed to be the cause of his death. Watch the full video of CCTV cam installed in the operating room where he was admitted: [Link Removed]
"	
https://www.truthorfiction.com/thief-islam/	Young Thief in Iran Punished by Running a Truck Over His Arm?	Fiction!				2015/03/17	"
An 8 year old starving child caught stealing bread in a market of Iran is punished in a public place, in the name of Islam!!!
His arm will be crushed and will lose its use permanently.
A religion of peace and love, they say?
How can anyone believe them when they commit such inhuman acts?




Spread this example of peace
and love of Islam to your friends !!
"	
https://www.truthorfiction.com/tiger-pigs/	Grieving Mother Tiger Caring for Piglets in Tiger Skins	Fiction!				2015/03/17	"

In a zoo in California , a mother tiger gave birth to a rare set of triplet tiger cubs. Unfortunately, due to complications in the pregnancy, the cubs were born prematurely and due to their tiny size, they died shortly after birth.
The mother tiger after recovering from the delivery, suddenly started to decline in health,
although physically she was fine. The veterinarians felt that the loss of her litter had caused the tigress to fall into a depression. The doctors decided that if the tigress could surrogate another mother’s cubs, perhaps she would improve.
After checking with many other zoos across the country, the depressing news was that there were no tiger cubs of the right age to introduce to the mourning mother. The veterinarians decided to try something that had never been tried in a zoo environment. Sometimes a mother of one species will take on the care of a different species. The only orphans that could be found quickly, were a litter of weanling pigs. The zoo keepers and vets wrapped the piglets in tiger skin and placed the babies around the mother tiger. Would they become cubs or pork chops?
Take a look…you won’t believe your eyes



Now, please tell me one more time………why can’t the world get along?
"	
https://www.truthorfiction.com/shark/	Huge Great White Shark Caught off the Coast of Washington	Fiction!				2015/03/17	"
OCEAN SHORES, WASHINGTON
While the ocean vessel ‘Dawn Raider’ was commercial fishing for dogfish, this Great White Shark was hooked in the mouth. It only resisted slightly for 15 minutes before it came up alongside the boat to have a look; just long enough for one of the crew members to slip a rope a round it’s tail !!! ‘And that’s when the fun began.

The Shark took off towing the 42 foot fishing boat backwards through the water at an estimated 7 knots. Just like in JAWS, the boat was taking on water over the stern and the crew watched in horror as the shark would actually jump completely out of the water at times. This went on for an hour before the shark finally drowned.
She weighed in at 1035 LBS. It is suspected she followed a weak El Nino current into local Washington waters in search of food. Although mid 60 degree water is considered ideal for these sharks, the larger ones can tolerate water in the low 50s.

 
(NOTE: THE TAIL FIN COMPARED TO THE SIZE OF THE MAN!!!)
 
"	
https://www.truthorfiction.com/singles-ad-companionship/	Newspaper Ad Seeking Companionship for a Single was Actually About a Dog	Unproven!				2015/03/17	"This has to be one of the best singles ads ever printed. It is reported to have been listed in the Atlanta Journal.
SINGLE BLACK FEMALE seeks male companionship, ethnicity unimportant. I’ m a very good girl who LOVES to play. I love long walks in the woods, riding in your pickup truck, hunting, camping an d fishing trips, cozy winter nights lying by the fire. Candlelight dinners will have me eating out of your hand. I’ll be at the front door when you get home from work, wearing only what nature gave me. Call (404) 875-6420 and ask for Daisy, I’ll be waiting….
Please scroll down ….

"	
https://www.truthorfiction.com/skywalk/	Glass Bottom Skywalk at the Grand Canyon	Truth!				2015/03/17	"
eRumor #1  COULD YOU DO THIS ONE???        Don’t believe I could.  
                        
 
Grand Canyon Skywalk
 
Scheduled to open Jan. 1, 2006 Hualapai Indian Reservation
 
 
* Juts about 70 feet into the canyon, 4000 ft above Colorado River
 
* Will accommodate 120 people comfortably (how comfortable would you be?)
 
* Built with more than a million pounds of steel beams, and includes
 
dampeners that minimize the structure’s vibration
 
* Designed to hold 72 million pounds, withstand an 8.0 magnitude
 
earthquake 50 miles away, and withstand winds in excess of 100 mph
 
* The walkway has a glass bottom and sides…four inches thick
 
                                      
 
eRumor #2


My son Chris wanted to see the new “thing” at the Grand Canyon , so we wentthis weekend. It is advertised as $25.00 to go out on the skywalk and the pictures show a beautiful building next to the walkway. Well; they are not quite “HONEST.” It is $25.00 to go on the skywalk, but it is $50.00 to be onthe reservation. You find this out after what they say is a 1 hour trip down a 57 mile dirt road. Wrong! this dirt road is 57 mile alright; the fastest you can go is 25 mph; you do the math!!! So, after this long drive you get the good news it is $75.00 a person!!
Chris said maybe we should forget it; I said after that road we are not coming back so get out the damn credit card out. Then you get on their bus for a 10 min ride to the “walkway”; built in one of the ugliest place on the whole Grand Canyon; not a tree to be seen and the water is gray below! Their building is not started, so you have a trailer to go into to go through a metal detector and leave your camera and purse in the trailer. The walkway glass was cracked which lead me to believe they may have a few engineering
glitches and I got my ass off the thing right away after seeing that! Believe me it is not as big or long as it looks on TV. They do give you a buffet lunch, with your ticket, at Guano” (means poop) Point. The Indians used to go over the cliff here to pick up bird shit to use for Makeup (war paint). You  get to sit in one of the windiest places on earth to eat your chicken or ribs covered with blowing dirt. We passed on the lunch. There are buses leaving every 10-15 min with 52 people on board at $75.00 per person $3,900.00 per bus from 8:00 am until 6:30 pm. That’s $156,000.00 per day! I guess they aremaking a lot of money. They are flying people in from Vegas and Laughlin to go see this thing! I guess the Indians are smart; but not so honest about all the details of the activity. We had to stop and change a tire for a young girl who took her grandparents out there. They had the right kind of car and good tires; but the road is terrible, they blew out the side wall of the tire. They must have hit the side of the road and a big rock. They did not know where the spare tire was and were completely helpless. The tow truck would have come out there but it would have been 2.5 hours and  $400.00! The girl was very scared and grateful we stopped to help. Some guys stopped to ask if this was the right way to the Skywalk. Grandpa yelled out go
back it is not worth it!! One last detail, the hotel the Indians run to accommodate this adventure looks great online, but the sign at check in says “SINCE THE TRAINS COME BY EVERY 10 -15 MINS, PLEASE ASK FOR THE FREE EAR
PLUGS”.  We immediately canceled our reservations and made it to Kingman , AZ for the night. We got up at 6am and got the hell out of Arizona

"	
https://www.truthorfiction.com/seawolf-twa-800-conspiracy/	USS Seawolf Shot Down TWA 800	Unproven!				2015/03/17	"New Info on TWA 800
July 28-29, 2014 — USS Seawolf missile shot down TWA 800
By Wayne Madsen
 

According to a senior member of the staff of then-Secretary of the Navy John Dalton, the test firing of a new generation Navy missile from the submarine USS Seawolf accidentally struck TWA flight 800 en route from New York to Paris on July 17, 1996. According to the former Navy official, the missile test was so important for the Clinton administration, it was being shown live on a Navy closed-circuit television feed at the White House. The Seawolf’s missile was to have struck a drone reportedly being towed by a Navy P-3 Orion maritime surveillance aircraft. However, to the horror of the Navy personnel involved with the test and senior White House staff gathered to witness the missile’s successful launching, it veered off course and intercepted the TWA 800 Boeing 747, killing the 230 passengers and crew on board the aircraft.
ABC News Paris correspondent and former John F. Kennedy Press Secretary and U.S. Senator Pierre Salinger reported that a U.S. Navy missile, according to his sources, had downed TWA 800. A vicious smear campaign was launched against Salinger and he was eventually fired by ABC. This editor subsequently spoke at length with Salinger about both TWA 800 and Pan Am 103. We agreed that the investigations of both involved U.S. government cover-ups.
The Seawolf, which had recently completed sea trials but had not yet been fully commissioned into service, was participating in a major Navy exercise off Long Island in exercise area W-105. The exercise was dubbed GLOBAL YANKEE ’96. Ironically, the Seawolf was to be commissioned in Groton, Connecticut on July 17, 1997, the anniversary of the shooting down of TWA 800, but the Navy, sensitive to the date, altered the commissioning to July 19, two days later. Margaret Dalton, the wife of Navy Secretary John Dalton, carried out the submarine’s commissioning sponsorship in Groton.
The FBI initially believed that terrorism was the cause of the crash of TWA 800 and it ran a criminal investigation parallel to that of the National Transportation Safety Board (NTSB). However, as the need to cover-up the missile angle became paramount, the FBI changed modes and began harassing witnesses who clearly saw a bright streak or arc in the sky moments before the massive explosion tore apart the Boeing 747 sending bodies and debris into the Atlantic Ocean. Two Air National Guard Blackhawk helicopter pilots saw an orange-red streak prior to the fireball while conducting helicopter training approaches at nearby Gabreski Field.
But the missile theory never could be put to rest. Senator Alphonse d’Amato (R-NY) said he believed a missile struck TWA 800, as did a number of individuals with military and flight experience. D’Amato served on the President’s Commission on Aviation Security and Terrorism (PCAST), which was set up in September 1989 to make aviation security recommendations after the bombing of Pan Am 103 over Lockerbie, Scotland. In 1993, D’Amato opposed funding any more Seawolf submarines, however, as they were built by the Groton, Connecticut-based Electric Boat Division of General Dynamics, the two Connecticut senators, Joseph Lieberman and Christopher Dodd, were strong proponents of the submarines the Navy said they did not even need in the post-Cold War era.
The unfolding events surrounding the Seawolf’s missile impact on TWA 800 was witnessed in real-time in the White House Situation Room by startled officials who were viewing what was suppose have been a successful intercept of a drone. However, according to our Secretary of the Navy senior staff source, as the impact of what transpired dawned on White House officials, the director of the White House Situation Room, Vice Admiral Kevin Cosgriff, immediately ordered the mobilization of Navy and other military assets to cover up the Navy’s role in the disaster. As the National Security Council’s director of Systems and Planning, Cosgriff was partly responsible for obtaining the White House Situation Room to show-off the Navy’s latest missile capabilities to gathered civilian and military officials.
The crew of the P-3 that was towing the drone was immediately transferred to new assignments. The P-3’s number 3 engine showed signs of damage from the explosion of TWA 800 and maintenance records on the engine were suppressed by the Navy. Three other submarines participating in GLOBAL YANKEE ’96 were also ordered out of the area. They were the USS Albuquerque, the USS Augusta, and the USS Trepang. The FBI accounted for all missiles aboard the three submarines but not those on board the Seawolf, which was not yet officially commissioned into service and which had just completed it sea trials a little over a week earlier.
Our source confirmed that US Navy SEAL team members were dispatched to recover TWA 800 wreckage with the sole intent being the alteration of the debris to fit the story of a defective fuel tank explosion. Two U.S. Navy salvage ships, the USS Grasp and USS Grapple, were sent to Long Island waters to recover TWA wreckage.
In 2000, conservative pundit Reed Irvine confirmed what Salinger had reported four years earlier. Irvine reported that he recorded an interview with a Navy petty officer who was on the deck of a submarine near where TWA 800 was hit by the missile. The petty officer told Irvine that he was “underneath TWA 800 when he saw a missile hit it and the 747 explode overhead.”
Irvine also wrote, “There are hundreds of Navy and Coast Guard personnel, as well as some FBI, CIA, FAA, NTSB and former White House employees who know that the real cause of the crash of TWA 800 was papered over with a tissue of lies. Two of them, James Kallstrom and George Stephanopoulos, have made statements that indicate an official cover-up. Stephanopoulos, a Clinton adviser who is now an ABC News correspondent, mentioned on the air a secret meeting in the White House situation room ‘in the aftermath of the TWA 800 bombing.’ Kallstrom, who headed the FBI’s TWA 800 investigation, told me – and I have this on tape – that three radar targets close to the crash site were Navy vessels on a classified maneuver. We know they were submarines because the radar tracks disappeared when TWA 800 crashed.”
One of the submarine’s that was ordered to immediately leave the area of the TWA crash was the Seawolf. The Seawolf was testing a missile that could be fired on an enemy aircraft while the submarine was fully submerged. The Navy ordered all radar data of the incident seized. The Navy and other U.S. agencies subsequently altered data tapes to be consistent with the NTSB’s contrived conclusion that TWA 800 was brought down by a spontaneous explosion in the center wing fuel tank. Radar tapes showing the P-3 at 20,000 feet and a towed drone at 17,600 feet at about a mile behind the P-3 were erased.

The CIA developed an animation to bolster the center wing fuel tank explosion explanation.
The Seawolf’s Cooperative Engagement Capability, which linked its weapon systems with the Aegis radar systems installed on other Navy ships participating in the exercise, also saw its data purged. Once the subsurface missile was launched, the Seawolf’s combat software no longer had control over the missile.
The Navy’s Aegis training platform, the Combat System Engineering Development Site (CSEDS), located in the middle of a cornfield in Moorestown, New Jersey, off of the New Jersey Turnpike, which had a AEGIS SPY-1 radar window off Long Island, also saw its data tapes confiscated as did the Federal Aviation Administration control center in Islip, Long Island and the FAA technical center in Atlantic City, New Jersey. A Lockheed-Martin engineer who worked at CSEDS in Moorestown said the SPY-1 radar was reported to be “down for maintenance” during the exercise, an exercise in which it was to have been a participant.
The NTSB falsified data in their cover-up, billed as an investigation. The Flight Data Recorder’s indication that something struck the Boeing 747 was brushed aside.
Hank Hughes, a former senior NTSB accident investigator, revealed in 2013 that evidence that a “high-velocity debris exiting the right side of the aircraft.” Hughes said evidence was tampered with. Other NTSB investigators joined Hughes in criticizing the NTSB’s “accident” report. Testing done by the Brookhaven and Sandia National Laboratories could yield no evidence that TWA 800 was brought down as the result of a mechanical failure.
Researchers were able to piece together the following timeline of events from open source information:
20:31:11 Intact and climbing 747 approaches 13,800 feet.
20:31:12 U.S. Navy subsurface-launched missile impacts TWA 800 at 13,800 feet. Beginning of decapitation process.
20:31:47 Massive fireball explodes in the falling wreckage at 7500 feet.
20:31:43 Wreckage begins hitting the water’s surface.
20:31:55-20:31:57 splashdown of the massive fireball flames.
A number of observers witnessed a subsurface wake after the explosion of TWA 800. The Seawolf, if ordered out of the area at maximum speed, is capable of doing over 35 knots submerged. At such a speed, a visible surface wake is very possible. The pilot of a Cessna reported seeing a distinct subsurface wake in addition to a passenger on board US Air flight 277.
The Navy continues to classify a “design deficiency” discovered during the Seawolf’s Weapons Systems Accuracy Trials (WSAT) conducted in 1998. In addition, the November 1999 Operational Assessment report cited six critical operational issues as high risk for Seawolf. The second issue on the Navy’s list was the submarine’s “weapon launch, handling, and stowage.”
"	
https://www.truthorfiction.com/jeri-wright/	"Daughter of Jeremiah Wright Convicted in Fraud SchemeTruth!
Jeri Wright Has Direct Ties with President Obama"	Unproven!				2015/03/17	" ‘Chickens Come Home to Roost’ – Rev. Jeremiah Wright’s Daughter Convicted on 11 Counts of Fraud 

Photo by AP

In September Jeri Wright, daughter of Reverend “God Damn America” Wright, and 12 other Democrats were charged with embezzling $16 million in Federal health grants that should have gone to AIDS charities and other programs for the poor and needy.
More than one of the defendants had direct ties to President Barack Obama.
On Friday Reverend Jeremiah Wright’s daugher was found guilty of eleven counts that included money laundering and lying to federal agents.
Breitbart reported:
On Friday, a federal jury took less than two hours to convict the daughter of President Barack Obama’s controversial former pastor, Jeremiah Wright, of fraud.
Jeri Wright was found guilty of a fraud scheme that siphoned thousands of taxpayer dollars intended for a not-for-profit work and education program known as We Are Our Brother’s Keeper.
Prosecutor Timothy Bass said Jeri Wright lied “over and over” and went on a “spending spree” that included traveling to Las Vegas, buying vehicles, and remodeling her basement with cash from the money laundering scheme.
She was found guilty on all counts.
“If you take and misuse government money, and then lie about it, you will be held accountable in a court of law,” said U.S. Attorney for the Central District of Illinois, Jim Lewis.
Example found at  thegatewaypundit.com
"	
https://www.truthorfiction.com/weapons-mexio-raid/	Weapons Arsenal Found Near the Arizona Border	Fiction!				2015/03/17	"This seizure was five days ago. Located on the Arizona border!
Exactly where did you hear about it in OUR media ?????  Thank God for the border patrol that this did not come over the border.  There is one “graphic picture” but it tells the story Let’s quit trying to decide who is violating our federal laws “to make a better  life” – and ENFORCE the laws across the board on EVERYONE violating them – Nothing discriminatory about that amigos !!!!!!!








 
"	
https://www.truthorfiction.com/whale-killing-denmark/	A Whale of a Killing in Denmark	Truth! & Fiction!				2015/03/17	"         
DINAMARCA: UNA VERGUENZA, HAY QUE DIFUNDIRLO. ESPERANDO QUE LLEGUE A ALGUIEN QUE PUEDA HACER ALGO AL RESPECTO. OJO¡¡¡¡¡ NO CABE DUDA QUE NO HAY PEOR BESTIA Y/O ANIMAL EN ESTE PLANETA QUE EL PROPIO SER HUMANO¡¡¡¡¡ .
 AUNQUE PAREZCA MENTIRA AÚN HOY EN DÍA SE SIGUE REALIZANDO CADA AÑO ESTA BRUTAL, DANTESCA, SANGRIENTA MASACRE EN LAS ISLAS FEROE, QUE PERTENECEN A DINAMARCA. UN PAÍS SUPUESTAMENTE ‘CIVILIZADO’ Y QUE PERTENECE A LA UNIÓN EUROPEA. PARA MUCHOS ES DESCONOCIDO ESTE ATENTADO A LA VIDA, A LA SENSIBILIDAD, A TODO. EN ESTA MASACRE SANGUINARIA PARTICIPAN LOS MOZOS PARA ‘DEMOSTRAR’ QUE ENTRAN EN LA EDAD ADULTA (¡!) ES ABSOLUTAMENTE INCREÍBLE QUE NO SE HAGA NADA PARA EVITAR ESTA BARBARIE QUE SE COMETE CONTRA LOS CALDERONES, UN DELFÍN INTELIGENTÍSIMO QUE TIENE LA PARTICULARIDAD DE ACERCARSE A LAS PERSONAS POR PURA CURIOSIDAD. DIFUNDELO POR TODAS PARTES, POR FAVOR
English Translation: 
Denmark: What a shame, we have to spread the news in hope that someone can come and do something about this. Without a doubt man is the worst animal on the planet!
It is hard to believe that in this age that this bloody massacre annually takes place on Faroe Island in a country that claims to be a civilized member of the European Union. It is not publicized that this blood thirsty massacre is a rite of passage into adult life for participating young men.  It is incredible that this act of barbarism against this species, a dolphin intelligence that is known to approach people with curiosity has not been made public.   Please help spread the word.
"	
https://www.truthorfiction.com/michael-vick-pitbull/	Football Player Michael Vick Attacked By Pitbull	Fiction!				2015/03/17	" Michael Vick Attacked By Pitbull


















East Rutherford — In a bit of an ironic scenario, New York Jets football player Michael Vick was attacked by a pitbull as he left MetLife Stadium this Saturday (March 22, 2014).
The 34-year-old quarterback was leaving the stadium after visiting with his new team’s management, when a stray pitbull suddenly darted towards him. Onlookers say the dog gave chase as Vick attempted to use some of his classic juke moves to avoid it. Unswayed by Vick’s attempts to elude him, the dog locked onto his left thigh. The dog shook violently back and forth while locked on to Vick’s leg.
According to numerous bystanders, Vick let out high-pitched screams of agony as the dog continued to attack him. The dog was successfully pried from the veteran quarterbacks leg after an agonizing 10 minutes.
Michael Vick was treated at a nearby hospital, and received over 45 stitches. Vick will undergo an MRI on Monday to determine if there is any internal damage. It is unknown if the QB will be ready for training camp, which is set to begin in August.
"	
https://www.truthorfiction.com/vargas/	Artist Allowed a Dog to Starve To Death in the Name of Art	Disputed!				2015/03/17	"Outrage at ‘starvation’ of a stray dog for art
Gerard Couzens in Madrid
Sunday March 30, 2008
The Observer
Chaining up a dog and forcing it to go without food and water in the name of art is a surefire way of making yourself unpopular with animal lovers. The furore created by Damien Hirst’s pickled sheep and Tracey Emin’s dirty bed pales into insignificance against the international outrage Guillermo ‘Habacuc’ Vargas has unleashed.
The Costa Rican has been called an animal abuser, killer and worse over claims that a stray dog called Natividad died of starvation after he displayed it at an exhibition last year at the Códice Gallery in Managua, Nicaragua. Vargas tethered the animal without food and water under the words ‘Eres Lo Que Lees’ – ‘You Are What You Read’ – made out of dog biscuits while he played the Sandinista anthem backwards and set 175 pieces of crack cocaine alight in a massive incense burner. More than a million people have signed an online petition urging organisers of this year’s event to stop Vargas taking part.
Vargas, 32, said he wanted to test the public’s reaction, and insisted none of the exhibition visitors intervened to stop the animal’s suffering. He refused to say whether the animal had survived the show, but said he had received dozens of death threats.
Juanita Bermúdez, director of the Códice Gallery, insisted Natividad escaped after just one day. She said: ‘It was untied all the time except for the three hours the exhibition lasted and it was fed regularly with dog food Habacuc himself brought in.’
"	
https://www.truthorfiction.com/wellbutrin-generic-fda/	FDA Said Wellbutrin Generic Drugs Are Not Same as Original	Truth!				2015/03/17	"FDA boots Wellbutrin generic

 

Generic Wellbutrin got yet another knock for lack of bioequivalence. This time, however, the FDA found that a 300mg tablet made by Actavis was the problem.
Regulatory Focus reports that the FDA posted a note on its website dated Oct. 10 that found the generic antidepressant was not the bioequivalent of GlaxoSmithKline’s Wellbutrin. The FDA said the Actavis formulation “had different formulation design as the reference product so that the generic product releases earlier in the gastrointestinal (GI) tract.”
The FDA found a Wellbutrin generic made by Impax and distributed by Teva failed the bioequivalence tests in 2012. This finding was based on reports that started to flow into the regulator in 2007.
"	
https://www.truthorfiction.com/customers-find-black-mold-inside-eos-lip-balm/	Customers Find Black Mold Inside Eos Lip Balm	 Truth!				2015/03/17	" “I really liked your lip balm, until I got to the middle of mine and found the bottom was full of mold. I thought there was an air bubble in the middle, but it turns out it was a blob of mold. I tried to scrape it off, but it went all the way down to the bottom of the container. Super disappointed and disgusted. That was a waste of my money, and I won’t be buying any of your products again.”
 

"	
https://www.truthorfiction.com/darren-wilson-eye-socket/	Photo of Ferguson Police Office Wilson’s Eye Socket Injury	Fiction!				2015/03/17	" Police Officer Darren Wilson’s injuries after he was assaulted by “the unarmed black teenager”


 
Why, why, why—–aren’t the media releasing the photos of Police Officer Darren Wilson’s injuries after he was assaulted by “the unarmed black teenager”?
He was punched in the face before he emptied his weapon into the drugged “unarmed teenager”—here is what a broken eye socket looks like.
Photo is at the end..OMG………as it says..why has this photo not been blasted all over the media..
This guy needs our help……………….the rest of the story.
If a 300 pound 6’6″ guy comes at you with intend to harm , in a confined space like a house, you better shoot him. Especially if “he” thinks you are there to arrest him.
It appears this guy shot Brown several times in “non-lethal” areas trying to stop him. Otherwise why would he have been shot so many times in the arm and side?
……..and after he had been hit in the head by this “gentle giant”!!!
You won’t see much defense of this cop by the media. They like “race” stories better than “all of the story” or “objective reporting”.
Think about how much you have heard in the media in defense of this officer or at least his side of this story.
 




"	
https://www.truthorfiction.com/wounded-warriors-project-financials2012/	Wounded Warriors Project Operational Expenses Outweighs Funds Given to Program Services	Fiction!				2015/03/17	"Donating to Wounded Warriors? Read this!
OMG… WOUNDED WARRIOR PROJECT TAX RETURN 2012… STOP THE DONATIONS NOW!
Woundedwear.org http://woundedwear.org/
Woundedwarriorregiment.org http://woundedwarriorregiment.org/
Semper Fi Injured Marine Fund
Wounded Warrior Project
A friend who contributes wanted to know how they spent their money. so I went to http://www.guidestar.org/ which publishes the 990 tax returns of non-profits, which are public record. (Yes, you can go there and find out what I made last year managing a non-profit.) It’s free, but you must register. This is from the Wounded Warrior Project 2012 tax return. I support the Semper Fi Injured Marine Fund. Thought this might be of interest. ~Bob
Income: $154,958,901 THIS IS ALMOST $155 MILLION DOLARS!
Expenses (scroll down for functional expenses):
(These appear to be the only expenses helping wounded warriors)
Grants to organizations: $4,657,084
Grants to individuals: $871,194
(These appear to be the overhead expenses.)
Compensation, Officers,
Directors & Trustees $1,057,997
Other wages: $15,415,666
Pension Plan: $340,650
Employee Benefits: $2,266,457
Payroll Taxes: $1,594,740
Legal: $499,509
Accounting: $131,746
Professional Fund Raising: $1,901,169
Advertising & Promotions: $146,299
Office Expenses: 12,451,303
IT: $254,319
Occupancy (rent): $2,490,195
Travel: $4,085,509
Depreciation: $1,572,823
Insurance $215,654
Outside Services: $20,915,404
Meetings and events: $9,637,863
Direct Response Service: $6,930,429
Promotional Items: $4,055,567
All other expenses: $3,659,493
Joint Costs: $25,576,675
(Joint costs from a combined educational campaign and fund raising solicitation.)
http://tartanmarine.blogspot.com/2013/11/todays-political-news_12.html
http://www.guidestar.org/SearchResults.aspx
So before you donate…. check info that’s out there!
"	
https://www.truthorfiction.com/i-5-signs-washington-state/	Obama Signs on the I5 in Washington State	Unproven!				2015/03/17	" NORTHBOUND ON I-5
You want to see something better than Burma Shave signs? 
These are Northbound on I-5 (88 miles south of Seattle).
The federal government is now petitioning to have these signs removed, or Washington state will be denied additional monies for interstate highways.
The State of Washington replied, they will secede from the Union rather than be intimidated. These are a matter of free speech paid for by a private citizen. It seems the Obama government uses intimidation and ignores the first
amendment when they want to silence someone. These signs are priceless.  Bravo for the man who created them.
Bravo for the state of Washington!
 








 
"	
